job_title,company_name,job_link,experience,salary,date_posted
DevOps Engineer - AWS,TradeTracker.com,https://www.shine.com/jobs/devops-engineer-aws/tradetrackercom/17893881,3-7,Not Disclosed,Not specified
DevOps Engineer,Restroworks,https://www.shine.com/jobs/devops-engineer/restroworks/17901008,3-7,Not Disclosed,Not specified
Senior Azure DevOps Engineer,ThirdEye Data,https://www.shine.com/jobs/senior-azure-devops-engineer/thirdeye-data/17911734,5-9,Not Disclosed,Not specified
Senior DevOps Engineer,Nielsen,https://www.shine.com/jobs/senior-devops-engineer/nielsen/17912747,3-7,Not Disclosed,Not specified
DevOps Engineer ServiceNow,Ultrafly Solutions Private Limited,https://www.shine.com/jobs/devops-engineer-servicenow/ultrafly-solutions-private-limited/17888934,3-7,Not Disclosed,Not specified
DevOps Engineer EOCM,Hitachi Careers,https://www.shine.com/jobs/devops-engineer-eocm/hitachi-careers/17890070,6-10,Not Disclosed,Not specified
Senior DevOps Engineer,Citi,https://www.shine.com/jobs/senior-devops-engineer/citi/17898109,8-12,Not Disclosed,Not specified
DevOps Engineer Specialist,Nasdaq,https://www.shine.com/jobs/devops-engineer-specialist/nasdaq/17903485,5-9,Not Disclosed,Not specified
Senior Azure DevOps Engineer,CloudTechner,https://www.shine.com/jobs/senior-azure-devops-engineer/cloudtechner/17903926,5-9,Not Disclosed,Not specified
DevOps Engineer (Azure OpenShift),Codvo.ai,https://www.shine.com/jobs/devops-engineer-azure-openshift/codvoai/17904684,3-7,Not Disclosed,Not specified
DevOps Engineer,Biocube,https://www.shine.com/jobs/devops-engineer/biocube/17906877,2-6,Not Disclosed,Not specified
AWS Devops Engineer,Quess IT Staffing,https://www.shine.com/jobs/aws-devops-engineer/quess-it-staffing/17912238,3-7,Not Disclosed,Not specified
Staff DevOps Engineer,Trimble,https://www.shine.com/jobs/staff-devops-engineer/trimble/17912342,8-12,Not Disclosed,Not specified
SaaS DevOps Engineer,Cisco,https://www.shine.com/jobs/saas-devops-engineer/cisco/17918520,8-12,Not Disclosed,Not specified
Junior Azure DevOps Engineer,EITB Global Infosolutions Private Limited,https://www.shine.com/jobs/junior-azure-devops-engineer/eitb-global-infosolutions-private-limited/17913130,2-6,Not Disclosed,Not specified
Devops Engineer,Future Solution Centre,https://www.shine.com/jobs/devops-engineer/future-solution-centre/17926671,13-23,Not Disclosed,Not specified
Junior DevOps Engineer,Miratech,https://www.shine.com/jobs/junior-devops-engineer/miratech/17929310,2-6,Not Disclosed,Not specified
DevOps Engineer,SimplyFI Innovations PTE Ltd,https://www.shine.com/jobs/devops-engineer/simplyfi-innovations-pte-ltd/17938620,3-7,Not Disclosed,Not specified
AWS DevOps Engineer - Cluster Management,Fx31 Labs (Formerly Fractal31),https://www.shine.com/jobs/aws-devops-engineer-cluster-management/fx31-labs-formerly-fractal31/17939076,6-10,Not Disclosed,Not specified
DevOps Engineer,Bacancy,https://www.shine.com/jobs/devops-engineer/bacancy/17939348,4-8,Not Disclosed,Not specified
Senior DevOps Engineer,technology,https://www.shine.com/jobs/senior-devops-engineer/technology/17934782,3-7,Not Disclosed,Not specified
DevOps Engineer,"Advanced Micro Devices, Inc",https://www.shine.com/jobs/devops-engineer/advanced-micro-devices-inc/17939148,3-7,Not Disclosed,Not specified
Devops Engineer (With GCP),PURVIEW,https://www.shine.com/jobs/devops-engineer-with-gcp/purview/17945273,7-11,Not Disclosed,Not specified
QA and DevOps Engineer,Hackingly,https://www.shine.com/jobs/qa-and-devops-engineer/hackingly/17948770,3-7,Not Disclosed,Not specified
Platform DevOps Engineer,Ticketmaster,https://www.shine.com/jobs/platform-devops-engineer/ticketmaster/17937723,3-7,Not Disclosed,Not specified
DevOps Engineer,Armada,https://www.shine.com/jobs/devops-engineer/armada/17938297,5-9,Not Disclosed,Not specified
Sr DevOps Engineer - Mobile Platform,Blue Yonder,https://www.shine.com/jobs/sr-devops-engineer-mobile-platform/blue-yonder/17952603,5-9,Not Disclosed,Not specified
DevOps Engineer,Headsup B2B,https://www.shine.com/jobs/devops-engineer/headsup-b2b/17923532,3-7,Not Disclosed,Not specified
Senior DevOps Engineer,Uplers,https://www.shine.com/jobs/senior-devops-engineer/uplers/17924764,5-9,Not Disclosed,Not specified
Senior Cloud DevOps Engineer,RIB Software,https://www.shine.com/jobs/senior-cloud-devops-engineer/rib-software/17926425,5-9,Not Disclosed,Not specified
Senior Data DevOps Engineer,UnifyCX,https://www.shine.com/jobs/senior-data-devops-engineer/unifycx/17938646,3-7,Not Disclosed,Not specified
Senior DevOps Engineer,GraffersID,https://www.shine.com/jobs/senior-devops-engineer/graffersid/17940235,7-11,Not Disclosed,Not specified
Devops Engineer Specialist/Senior Specialist - CloudOps,Nasdaq,https://www.shine.com/jobs/devops-engineer-specialist-senior-specialist-cloudops/nasdaq/17952592,10-14,Not Disclosed,Not specified
Senior DevOps Engineer,DHL,https://www.shine.com/jobs/senior-devops-engineer/dhl/17952012,5-9,Not Disclosed,Not specified
DevOps Engineer - Artificial Intelligence/Machine Learning Solutions,TechRBM,https://www.shine.com/jobs/devops-engineer-artificial-intelligence-machine-learning-solutions/techrbm/17884929,3-12,Not Disclosed,Not specified
Senior DevOps Engineer,Orion Innovations,https://www.shine.com/jobs/senior-devops-engineer/orion-innovations/17930885,3-7,Not Disclosed,Not specified
AWS | GCP Devops Engineer,Innova ESI,https://www.shine.com/jobs/aws-gcp-devops-engineer/innova-esi/17881768,5-9,Not Disclosed,Not specified
Senior Software DevOps Engineer,Rapid7,https://www.shine.com/jobs/senior-software-devops-engineer/rapid7/17890109,72-8,Not Disclosed,Not specified
DevOps Engineer (Test Engineer),Sanofi,https://www.shine.com/jobs/devops-engineer-test-engineer/sanofi/17900068,3-7,Not Disclosed,Not specified
Backend Developer DevOps Engineer Web Scraping Specialist,DNVIVA,https://www.shine.com/jobs/backend-developer-devops-engineer-web-scraping-specialist/dnviva/17910104,3-7,Not Disclosed,Not specified
Sr. DevOps Engineer,Zimetrics,https://www.shine.com/jobs/sr-devops-engineer/zimetrics/17916079,5-9,Not Disclosed,Not specified
DevOps Engineer,Photon,https://www.shine.com/jobs/devops-engineer/photon/17901797,3-9,Not Disclosed,Not specified
GCP DevOps Engineer,Jobiak,https://www.shine.com/jobs/gcp-devops-engineer/jobiak/17907790,5-9,Not Disclosed,Not specified
QA + DevOps Engineer,Ariveguru Technology Solutions,https://www.shine.com/jobs/qa-devops-engineer/ariveguru-technology-solutions/17913279,2-6,Not Disclosed,Not specified
DevOps Engineer,"Trilyon, Inc.",https://www.shine.com/jobs/devops-engineer/trilyon-inc/17928203,5-9,Not Disclosed,Not specified
Sr DevOps Engineer,ideaHelix,https://www.shine.com/jobs/sr-devops-engineer/ideahelix/17938606,5-9,Not Disclosed,Not specified
Java DevOps Engineer,Acrocede Technologies Pvt. Ltd.,https://www.shine.com/jobs/java-devops-engineer/acrocede-technologies-pvt-ltd/17904001,4-8,Not Disclosed,Not specified
Senior DevOps Engineer,Intel,https://www.shine.com/jobs/senior-devops-engineer/intel/17894928,7-11,Not Disclosed,Not specified
DevOps Engineer (Night Shift),GlobalLogic,https://www.shine.com/jobs/devops-engineer-night-shift/globallogic/17911605,5-9,Not Disclosed,Not specified
Kong API Gateway DevOps Engineer,Innova ESI,https://www.shine.com/jobs/kong-api-gateway-devops-engineer/innova-esi/17915703,3-7,Not Disclosed,Not specified
Devops Engineer,Trigent Software Inc,https://www.shine.com/jobs/devops-engineer/trigent-software-inc/17910300,3-7,Not Disclosed,Not specified
AI DevOps Engineer,Adsparkx,https://www.shine.com/jobs/ai-devops-engineer/adsparkx/17900153,3-7,Not Disclosed,Not specified
DevOps Engineer (Night Shift),Hitachi Careers,https://www.shine.com/jobs/devops-engineer-night-shift/hitachi-careers/17946354,5-9,Not Disclosed,Not specified
Expert DevOps Engineer (Infrastructure),SAP,https://www.shine.com/jobs/expert-devops-engineer-infrastructure/sap/17850540,5-9,Not Disclosed,Not specified
Sr DevOps Engineer,SAP,https://www.shine.com/jobs/sr-devops-engineer/sap/17857052,7-11,Not Disclosed,Not specified
Devops Engineer,"Salesforce, Inc.",https://www.shine.com/jobs/devops-engineer/salesforce-inc/17874259,5-9,Not Disclosed,Not specified
DevOps Engineer,VARITE INC,https://www.shine.com/jobs/devops-engineer/varite-inc/17803993,5-9,Not Disclosed,Not specified
DevOps Engineer India,Fictiv,https://www.shine.com/jobs/devops-engineer-india/fictiv/17821378,3-7,Not Disclosed,Not specified
Azure Cloud & DevOps Engineer,UST,https://www.shine.com/jobs/azure-cloud-devops-engineer/ust/17826836,5-9,Not Disclosed,Not specified
DevOps Engineer,Emerson,https://www.shine.com/jobs/devops-engineer/emerson/17812341,7-11,Not Disclosed,Not specified
DevOps Engineer Advisor,NTT DATA  Services,https://www.shine.com/jobs/devops-engineer-advisor/ntt-data-services/17816719,10-14,Not Disclosed,Not specified
DevOps Engineer AI Application Development,Emerson,https://www.shine.com/jobs/devops-engineer-ai-application-development/emerson/17821718,7-11,Not Disclosed,Not specified
Software System Designer - Devops Engineer,AMD,https://www.shine.com/jobs/software-system-designer-devops-engineer/amd/17822213,5-9,Not Disclosed,Not specified
DevOps Engineer (AWS + Jenkins),Dreampath Services,https://www.shine.com/jobs/devops-engineer-aws-jenkins/dreampath-services/17828644,4-8,Not Disclosed,Not specified
Lead DevOps Engineer,Growexx,https://www.shine.com/jobs/lead-devops-engineer/growexx/17830453,8-12,Not Disclosed,Not specified
AWS DevOps Engineer,Passion Gaming,https://www.shine.com/jobs/aws-devops-engineer/passion-gaming/17832401,3-7,Not Disclosed,Not specified
Principal DevOps Engineer,LSEG (London Stock Exchange Group),https://www.shine.com/jobs/principal-devops-engineer/lseg-london-stock-exchange-group/17832880,5-9,Not Disclosed,Not specified
DevOps Engineer with experience in AWS,DataArt,https://www.shine.com/jobs/devops-engineer-with-experience-in-aws/dataart/17804489,7-11,Not Disclosed,Not specified
DevOps Engineer Trainer,QuantumBricks,https://www.shine.com/jobs/devops-engineer-trainer/quantumbricks/17805862,5-9,Not Disclosed,Not specified
DevOps Engineer,Zasya Solutions,https://www.shine.com/jobs/devops-engineer/zasya-solutions/17808990,3-7,Not Disclosed,Not specified
DevOps Engineer (Azure),Pinnacle Seven Technologies,https://www.shine.com/jobs/devops-engineer-azure/pinnacle-seven-technologies/17829541,4-8,Not Disclosed,Not specified
DevOps Engineer - L4,Wipro Limited,https://www.shine.com/jobs/devops-engineer-l4/wipro-limited/17832577,5-9,Not Disclosed,Not specified
DevOps Engineer,SNDK Corp,https://www.shine.com/jobs/devops-engineer/sndk-corp/17802805,4-8,Not Disclosed,Not specified
Senior DevOps Engineer,Jk Lucent Pvt Ltd,https://www.shine.com/jobs/senior-devops-engineer/jk-lucent-pvt-ltd/17805867,7-11,Not Disclosed,Not specified
"Advisor, Systems Engineering (DevOps Engineer)",Fiserv,https://www.shine.com/jobs/advisor-systems-engineering-devops-engineer/fiserv/17848601,5-12,Not Disclosed,Not specified
"Advisor, Systems Engineering (DevOps Engineer)","Fiserv, Inc.",https://www.shine.com/jobs/advisor-systems-engineering-devops-engineer/fiserv-inc/17855553,5-12,Not Disclosed,Not specified
DevOps Engineer - Azure,NTT DATA  Services,https://www.shine.com/jobs/devops-engineer-azure/ntt-data-services/17864154,2-6,Not Disclosed,Not specified
Release and DevOps Engineer,Wolters Kluwer,https://www.shine.com/jobs/release-and-devops-engineer/wolters-kluwer/17874714,3-8,Not Disclosed,Not specified
DevOps Engineer,Electrovese Solutions Pvt Ltd.,https://www.shine.com/jobs/devops-engineer/electrovese-solutions-pvt-ltd/17839977,3-7,Not Disclosed,Not specified
Senior DevOps Engineer,Trilogy,https://www.shine.com/jobs/senior-devops-engineer/trilogy/17840397,5-9,Not Disclosed,Not specified
DevOps Engineer for AI products,Linde@India,https://www.shine.com/jobs/devops-engineer-for-ai-products/lindeindia/17846722,3-7,Not Disclosed,Not specified
Cloud Infrastructure & DevOps Engineer,Swift Strategic Solutions Inc,https://www.shine.com/jobs/cloud-infrastructure-devops-engineer/swift-strategic-solutions-inc/17860587,8-12,Not Disclosed,Not specified
DevOps Engineer IV,Jumio Corporation,https://www.shine.com/jobs/devops-engineer-iv/jumio-corporation/17869188,7-11,Not Disclosed,Not specified
Azure DevOps Engineer,Texplorers Inc,https://www.shine.com/jobs/azure-devops-engineer/texplorers-inc/17874170,3-7,Not Disclosed,Not specified
Lead DevOps Engineer,Rosmerta Technologies Limited,https://www.shine.com/jobs/lead-devops-engineer/rosmerta-technologies-limited/17870212,7-11,Not Disclosed,Not specified
Medior Devops Engineer,Arcadis,https://www.shine.com/jobs/medior-devops-engineer/arcadis/17853048,5-9,Not Disclosed,Not specified
Lead DevOps Engineer,ANSR,https://www.shine.com/jobs/lead-devops-engineer/ansr/17864107,6-10,Not Disclosed,Not specified
Infra and DevOps Engineer,Deutsche Bank,https://www.shine.com/jobs/infra-and-devops-engineer/deutsche-bank/17880208,5-9,Not Disclosed,Not specified
DevOps Engineer,Eltropy,https://www.shine.com/jobs/devops-engineer/eltropy/17832581,4-8,Not Disclosed,Not specified
DevOps Engineer,va2pt.com,https://www.shine.com/jobs/devops-engineer/va2ptcom/17838346,3-7,Not Disclosed,Not specified
Senior DevOps Engineer,Pyramid Global Technologies,https://www.shine.com/jobs/senior-devops-engineer/pyramid-global-technologies/17839866,3-7,Not Disclosed,Not specified
"Lead DevOps Engineer, Networking",Coupa,https://www.shine.com/jobs/lead-devops-engineer-networking/coupa/17852915,7-11,Not Disclosed,Not specified
"DevOps Engineer, IgniteTech",Trilogy,https://www.shine.com/jobs/devops-engineer-ignitetech/trilogy/17855825,2-6,Not Disclosed,Not specified
Lead/Senior DevOps Engineer,Salesforce,https://www.shine.com/jobs/lead-senior-devops-engineer/salesforce/17877006,5-9,Not Disclosed,Not specified
Cloud DevOps Engineer,Straive,https://www.shine.com/jobs/cloud-devops-engineer/straive/17835466,5-9,Not Disclosed,Not specified
Senior Full Stack Developer & DevOps Engineer,Pyramid Global Technologies,https://www.shine.com/jobs/senior-full-stack-developer-devops-engineer/pyramid-global-technologies/17820634,5-9,Not Disclosed,Not specified
AWS DevOps Engineer,Aerin IT Services,https://www.shine.com/jobs/aws-devops-engineer/aerin-it-services/17839914,4-8,Not Disclosed,Not specified
DevOps Engineer,Capgemini,https://www.shine.com/jobs/devops-engineer/capgemini/17802422,3-7,Not Disclosed,Not specified
Senior Python Backend & DevOps Engineer,MeJuvante Private Limited,https://www.shine.com/jobs/senior-python-backend-devops-engineer/mejuvante-private-limited/17817463,3-7,Not Disclosed,Not specified
Senior Azure Devops Engineer,Amiciss Analytics,https://www.shine.com/jobs/senior-azure-devops-engineer/amiciss-analytics/17862811,4-8,Not Disclosed,Not specified
Broadcast & DevOps Engineer,Grass Valley,https://www.shine.com/jobs/broadcast-devops-engineer/grass-valley/17872642,6-10,Not Disclosed,Not specified
Associate Linux Administrator - DevOps Engineer,SAP,https://www.shine.com/jobs/associate-linux-administrator-devops-engineer/sap/17821372,3-7,Not Disclosed,Not specified
DevOps Engineer,Creeno Solutions Pvt Ltd,https://www.shine.com/jobs/devops-engineer/creeno-solutions-pvt-ltd/17876923,3-7,Not Disclosed,Not specified
DevOps Engineer,Hitachi Energy,https://www.shine.com/jobs/devops-engineer/hitachi-energy/17865181,3-7,Not Disclosed,Not specified
"AWS, DevOps Engineer",Cognizant,https://www.shine.com/jobs/aws-devops-engineer/cognizant/17763745,3-7,Not Disclosed,Not specified
DevOps Engineer,Fictiv,https://www.shine.com/jobs/devops-engineer/fictiv/17771832,3-7,Not Disclosed,Not specified
DevOps Engineer - Marketing,Siemens Digital Industries Software,https://www.shine.com/jobs/devops-engineer-marketing/siemens-digital-industries-software/17796162,3-8,Not Disclosed,Not specified
DevOps Engineer L2/L3,Daytona Systems,https://www.shine.com/jobs/devops-engineer-l2-l3/daytona-systems/17796255,3-7,Not Disclosed,Not specified
Network Devops Engineer,Rakuten India,https://www.shine.com/jobs/network-devops-engineer/rakuten-india/17751013,6-10,Not Disclosed,Not specified
Lead Devops Engineer,Birlasoft,https://www.shine.com/jobs/lead-devops-engineer/birlasoft/17730419,6-10,Not Disclosed,Not specified
DevOps Engineer,VGreen Technology Solutions (VGreenTEK),https://www.shine.com/jobs/devops-engineer/vgreen-technology-solutions-vgreentek/17832586,3-7,Not Disclosed,Not specified
DevOps Engineer,Omniful,https://www.shine.com/jobs/devops-engineer/omniful/17839085,3-7,Not Disclosed,Not specified
DevOps Engineer  Healthcare Domain,TECH NEXT,https://www.shine.com/jobs/devops-engineer-healthcare-domain/tech-next/17847202,4-8,Not Disclosed,Not specified
Platform DevOps Engineer,Live Nation Entertainment,https://www.shine.com/jobs/platform-devops-engineer/live-nation-entertainment/17815750,3-7,Not Disclosed,Not specified
Sr. AWS Devops Engineer,Capgemini,https://www.shine.com/jobs/sr-aws-devops-engineer/capgemini/17828710,3-7,Not Disclosed,Not specified
Sr. Devops Engineer,Invokhr,https://www.shine.com/jobs/sr-devops-engineer/invokhr/17835864,5-9,Not Disclosed,Not specified
DevOps Engineer,Trilogy,https://www.shine.com/jobs/devops-engineer/trilogy/17842290,5-9,Not Disclosed,Not specified
Senior Full stack Devops Engineer,Wolters Kluwer,https://www.shine.com/jobs/senior-full-stack-devops-engineer/wolters-kluwer/17825190,6-10,Not Disclosed,Not specified
AWS DevOps Engineer,Accelon,https://www.shine.com/jobs/aws-devops-engineer/accelon/17828716,6-10,Not Disclosed,Not specified
DevOps Engineer,Sportz Interactive,https://www.shine.com/jobs/devops-engineer/sportz-interactive/17828827,5-9,Not Disclosed,Not specified
Cloud DevOps Engineer,Snowflake,https://www.shine.com/jobs/cloud-devops-engineer/snowflake/17833025,8-12,Not Disclosed,Not specified
DevOps Engineer,ProLegion,https://www.shine.com/jobs/devops-engineer/prolegion/17814679,5-9,Not Disclosed,Not specified
DevOps Engineer with Developer Experience (Python / GoLang),TECEZE,https://www.shine.com/jobs/devops-engineer-with-developer-experience-python-golang/teceze/17852469,7-11,Not Disclosed,Not specified
AWS Devops Engineer,IENERGY,https://www.shine.com/jobs/aws-devops-engineer/ienergy/17861828,3-7,Not Disclosed,Not specified
Lead DevOps Engineer,AppLogiQ,https://www.shine.com/jobs/lead-devops-engineer/applogiq/17871580,9-13,Not Disclosed,Not specified
DevOps Engineer,AppZoy Technologies,https://www.shine.com/jobs/devops-engineer/appzoy-technologies/17855756,3-7,Not Disclosed,Not specified
Azure DevOps Engineer,Celebal Technologies,https://www.shine.com/jobs/azure-devops-engineer/celebal-technologies/17874058,3-7,Not Disclosed,Not specified
Sr. DevOps Engineer,Wits Innovation Lab,https://www.shine.com/jobs/sr-devops-engineer/wits-innovation-lab/17874683,5-9,Not Disclosed,Not specified
Migration | DevOps Engineer,Hitachi Careers,https://www.shine.com/jobs/migration-devops-engineer/hitachi-careers/17855265,5-9,Not Disclosed,Not specified
DevOps Engineer (AWS Networking),Ollion,https://www.shine.com/jobs/devops-engineer-aws-networking/ollion/17869413,3-7,Not Disclosed,Not specified
Sr. DevOps Engineer,Techostinger India Private Limited,https://www.shine.com/jobs/sr-devops-engineer/techostinger-india-private-limited/17875176,5-9,Not Disclosed,Not specified
DevOps Engineer with GCP,Luxoft,https://www.shine.com/jobs/devops-engineer-with-gcp/luxoft/17880128,4-9,Not Disclosed,Not specified
Senior DevOps Engineer,Talent Basket,https://www.shine.com/jobs/senior-devops-engineer/talent-basket/17875842,4-8,Not Disclosed,Not specified
"Staff DevOps Engineer - Cortex XDR, XSIAM",Palo Alto Networks,https://www.shine.com/jobs/staff-devops-engineer-cortex-xdr-xsiam/palo-alto-networks/17827270,4-8,Not Disclosed,Not specified
Sr. DevOps Engineer,Harmony Data Integration Technologies,https://www.shine.com/jobs/sr-devops-engineer/harmony-data-integration-technologies/17839948,5-9,Not Disclosed,Not specified
Senior DevOps Engineer,Miratech,https://www.shine.com/jobs/senior-devops-engineer/miratech/17846068,6-10,Not Disclosed,Not specified
DevOps Engineer,Sigma Infosolutions Ltd.,https://www.shine.com/jobs/devops-engineer/sigma-infosolutions-ltd/17856736,3-7,Not Disclosed,Not specified
SRE/ DevOps Engineer,KADIT Innovations,https://www.shine.com/jobs/sre-devops-engineer/kadit-innovations/17805871,2-6,Not Disclosed,Not specified
Cloud DevOps Engineer,Bloom Electronics Private Limited,https://www.shine.com/jobs/cloud-devops-engineer/bloom-electronics-private-limited/17832635,2-10,Not Disclosed,Not specified
DevOps Engineer - L3,Wipro Limited,https://www.shine.com/jobs/devops-engineer-l3/wipro-limited/17827475,3-7,Not Disclosed,Not specified
Senior DevOps Engineer,Hitachi Careers,https://www.shine.com/jobs/senior-devops-engineer/hitachi-careers/17837618,5-9,Not Disclosed,Not specified
DevOps Engineer,Crimson Interactive,https://www.shine.com/jobs/devops-engineer/crimson-interactive/17828683,2-6,Not Disclosed,Not specified
DevOps Engineer IV,Aditi India,https://www.shine.com/jobs/devops-engineer-iv/aditi-india/17804391,6-10,Not Disclosed,Not specified
DevOps Engineer - AWS,Capgemini,https://www.shine.com/jobs/devops-engineer-aws/capgemini/17849630,3-7,Not Disclosed,Not specified
Devops Engineer with Kubernetes,D2R TECH Private Limited,https://www.shine.com/jobs/devops-engineer-with-kubernetes/d2r-tech-private-limited/17865622,5-9,Not Disclosed,Not specified
"Lead DevOps Engineer, Networking",Exari Systems,https://www.shine.com/jobs/lead-devops-engineer-networking/exari-systems/17870297,5-9,Not Disclosed,Not specified
DevOps Engineer - CI/CD Specialist,Citi,https://www.shine.com/jobs/devops-engineer-ci-cd-specialist/citi/17880094,5-9,Not Disclosed,Not specified
AWS Devops Engineer,Photon,https://www.shine.com/jobs/aws-devops-engineer/photon/17828790,3-7,Not Disclosed,Not specified
DEVOPS ENGINEER,01Synergy,https://www.shine.com/jobs/devops-engineer/01synergy/17842664,5-9,Not Disclosed,Not specified
DevOps Engineer,CareerXperts Consulting,https://www.shine.com/jobs/devops-engineer/careerxperts-consulting/17835648,7-16,Not Disclosed,Not specified
DevOps Engineer / Lead,NexGen Tech Solutions,https://www.shine.com/jobs/devops-engineer-lead/nexgen-tech-solutions/17832264,7-12,Not Disclosed,Not specified
System Admin / DevOps Engineer,HOPS Healthcare,https://www.shine.com/jobs/system-admin-devops-engineer/hops-healthcare/17803302,3-7,Not Disclosed,Not specified
Linux Devops Engineer,Virtusa,https://www.shine.com/jobs/linux-devops-engineer/virtusa/17848353,3-7,Not Disclosed,Not specified
DevOps Engineer,Vega IntelliSoft Private Limited,https://www.shine.com/jobs/devops-engineer/vega-intellisoft-private-limited/17865382,2-6,Not Disclosed,Not specified
Senior DevOps Engineer,SAP,https://www.shine.com/jobs/senior-devops-engineer/sap/17874487,5-9,Not Disclosed,Not specified
Associate DevOps Engineer - SAP BASIS Admin,SAP,https://www.shine.com/jobs/associate-devops-engineer-sap-basis-admin/sap/17831952,3-7,Not Disclosed,Not specified
Lead/Senior DevOps Engineer,Salesforce Developers,https://www.shine.com/jobs/lead-senior-devops-engineer/salesforce-developers/17725550,5-9,Not Disclosed,Not specified
Azure DevOps Engineer,Willware Technologies,https://www.shine.com/jobs/azure-devops-engineer/willware-technologies/17741304,8-12,Not Disclosed,Not specified
Lead Big Data DevOps Engineer,Recruin,https://www.shine.com/jobs/lead-big-data-devops-engineer/recruin/17767604,4-8,Not Disclosed,Not specified
Cloud + DevOps Engineer,Capgemini Engineering,https://www.shine.com/jobs/cloud-devops-engineer/capgemini-engineering/17777076,6-10,Not Disclosed,Not specified
Senior DevOps Engineer,JK Lucent,https://www.shine.com/jobs/senior-devops-engineer/jk-lucent/17786709,7-11,Not Disclosed,Not specified
Sr. DevOps Engineer,Smartshore Ability,https://www.shine.com/jobs/sr-devops-engineer/smartshore-ability/17796238,3-7,Not Disclosed,Not specified
Sr DevOps Engineer,BMC Software,https://www.shine.com/jobs/sr-devops-engineer/bmc-software/17799664,8-12,Not Disclosed,Not specified
AWS DevOps Engineer,Habilelabs Pvt. Ltd.,https://www.shine.com/jobs/aws-devops-engineer/habilelabs-pvt-ltd/17800068,4-8,Not Disclosed,Not specified
AWS DevOps Engineer,VCEFE Tech Company,https://www.shine.com/jobs/aws-devops-engineer/vcefe-tech-company/17801157,3-7,Not Disclosed,Not specified
Senior DevOps Engineer - BASIS Consultant,SAP,https://www.shine.com/jobs/senior-devops-engineer-basis-consultant/sap/17770069,5-9,Not Disclosed,Not specified
SRE - DevOps Engineer,Cisco,https://www.shine.com/jobs/sre-devops-engineer/cisco/17749798,8-12,Not Disclosed,Not specified
DevOps Engineer (Oracle Golden Gate),Accedepro Private Limited,https://www.shine.com/jobs/devops-engineer-oracle-golden-gate/accedepro-private-limited/17758738,5-10,Not Disclosed,Not specified
DevOps Engineer / Lead,Talent Basket,https://www.shine.com/jobs/devops-engineer-lead/talent-basket/17799156,3-8,Not Disclosed,Not specified
DevOps Engineer,Dreampath Services,https://www.shine.com/jobs/devops-engineer/dreampath-services/17785073,4-8,Not Disclosed,Not specified
Senior Staff DevOps Engineer,Palo Alto Networks,https://www.shine.com/jobs/senior-staff-devops-engineer/palo-alto-networks/17731054,3-8,Not Disclosed,Not specified
Senior Azure DevOps Engineer,MAVEN CLUSTER,https://www.shine.com/jobs/senior-azure-devops-engineer/maven-cluster/17743168,5-9,Not Disclosed,Not specified
DevOps Engineer - LMTS,"Salesforce, Inc.",https://www.shine.com/jobs/devops-engineer-lmts/salesforce-inc/17745097,5-9,Not Disclosed,Not specified
Associate DevOps Engineer - SAP FI/CO,DHL Group,https://www.shine.com/jobs/associate-devops-engineer-sap-fi-co/dhl-group/17710736,2-6,Not Disclosed,Not specified
"Devops Engineer, VP",Deutsche Bank,https://www.shine.com/jobs/devops-engineer-vp/deutsche-bank/17728571,4-10,Not Disclosed,Not specified
GCP DevOps Engineer,Tredence Inc.,https://www.shine.com/jobs/gcp-devops-engineer/tredence-inc/17717009,5-12,Not Disclosed,Not specified
Principal DevOps Engineer,NTT DATA,https://www.shine.com/jobs/principal-devops-engineer/ntt-data/17720523,5-9,Not Disclosed,Not specified
Lead Platform DevOps Engineer,ADTECH Corp. (A CMMI Level 3 Company),https://www.shine.com/jobs/lead-platform-devops-engineer/adtech-corp-a-cmmi-level-3-company/17725951,3-7,Not Disclosed,Not specified
DevOps Engineer,Reflections Info Systems,https://www.shine.com/jobs/devops-engineer/reflections-info-systems/17739811,2-6,Not Disclosed,Not specified
DevOps Engineer,Indus Net Technologies,https://www.shine.com/jobs/devops-engineer/indus-net-technologies/17708150,3-7,Not Disclosed,Not specified
DevOps Engineer - Kubernetes Optimization,astuto.ai,https://www.shine.com/jobs/devops-engineer-kubernetes-optimization/astutoai/17676507,4-8,Not Disclosed,Not specified
DevOps Engineer,TekWissen India,https://www.shine.com/jobs/devops-engineer/tekwissen-india/17724271,3-7,Not Disclosed,Not specified
Java DevOps Engineer,Persistent Systems,https://www.shine.com/jobs/java-devops-engineer/persistent-systems/17682875,8-12,Not Disclosed,Not specified
Azure Cloud DevOps Engineer,Capgemini Engineering,https://www.shine.com/jobs/azure-cloud-devops-engineer/capgemini-engineering/17682985,2-6,Not Disclosed,Not specified
Sr. DevOps Engineer  AWS & Datadog,INT9 Solutions,https://www.shine.com/jobs/sr-devops-engineer-aws-datadog/int9-solutions/17693402,4-8,Not Disclosed,Not specified
Specialist DevOps Engineer,NiCE,https://www.shine.com/jobs/specialist-devops-engineer/nice/17667342,8-12,Not Disclosed,Not specified
Senior Java Developer / DevOps Engineer,Prognova,https://www.shine.com/jobs/senior-java-developer-devops-engineer/prognova/17674649,5-9,Not Disclosed,Not specified
Cloud Automation DevOps - DevOps Engineer,Accenture,https://www.shine.com/jobs/cloud-automation-devops-devops-engineer/accenture/17679818,3-7,Not Disclosed,Not specified
